book_id,title,genre
4276,"Brimstone (Pendergast, #5; Diogenes, #1)",horror|mystery-thriller|series|suspense|thrillers
4277,Rebecca of Sunnybrook Farm,children|childrens|classic|fiction|rory-gilmore-reading-challenge
4278,"Devil in Winter (Wallflowers, #3)",historical|historical-fiction|historical-romance|lisa-kleypas|romance
4279,"The Dead and the Gone (Last Survivors, #2)",dystopia|dystopian|post-apocalyptic|science-fiction|young-adult
4280,"White: The Great Pursuit (The Circle, #3)",christian|christian-fiction|fantasy|fiction|ted-dekker
4281,The Darkest Passion (Lords of the Underworld #5),demons|gena-showalter|paranormal|paranormal-romance|romance
4282,Pygmy,abandoned|chuck-palahniuk|contemporary|fiction|palahniuk
4283,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",chick-lit|chicklit|fiction|romance|series
4284,Selected Stories,fiction|literature|russian|russian-literature|short-stories
4285,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",american-history|biography|history|non-fiction|nonfiction
4286,Smiley's People,espionage|fiction|mystery|spy|thriller
4287,"Redemption (Redemption, #1)",christian|christian-fiction|fiction|karen-kingsbury|romance
4288,A Northern Light,fiction|historical|historical-fiction|mystery|young-adult
4289,"Apollyon (Left Behind, #5)",christian|christian-fiction|fiction|left-behind|left-behind-series
4290,"Whose Body?  (Lord Peter Wimsey, #1)",crime|fiction|mysteries|mystery|series
4291,Alice's Adventures in Wonderland: A Pop-Up Adaptation,children|children-s-books|childrens|fantasy|fiction
4292,Michelangelo and the Pope's Ceiling,art|biography|history|non-fiction|nonfiction
4293,"Stolen (Women of the Otherworld, #2)",fantasy|kelley-armstrong|paranormal|urban-fantasy|werewolves
4294,"Hour Game (Sean King & Michelle Maxwell, #2)",baldacci|david-baldacci|fiction|mystery|thriller
4295,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",canada|fiction|mysteries|mystery|series
4296,"Ballet Shoes (Shoes, #1)",children|children-s-books|childrens|fiction|young-adult
4297,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",fantasy|fiction|music|narnia|young-adult
4298,We the Living,ayn-rand|classic|historical-fiction|literature|philosophy
4299,"The Winner's Crime (The Winner's Trilogy, #2)",fantasy|read-in-2015|romance|series|young-adult
4300,The Ladies' Room,chick-lit|fiction|kindle|kindle-unlimited|romance
4301,100 Selected Poems,american|classic|literature|poems|poetry
4302,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",chick-lit|humor|memoir|non-fiction|nonfiction
4303,"Forest of Secrets (Warriors, #3)",animals|erin-hunter|fantasy|fiction|warriors
4304,The Little Stranger,fiction|ghosts|historical-fiction|horror|mystery
4305,"Night Broken (Mercy Thompson, #8)",fantasy|paranormal|romance|urban-fantasy|werewolves
4306,"Snow Like Ashes (Snow Like Ashes, #1)",fantasy|magic|romance|series|young-adult
4307,We Are Not Ourselves,abandoned|fiction|historical-fiction|kindle|library
4308,"Red Lily (In the Garden, #3)",contemporary-romance|fiction|nora-roberts|paranormal|romance
4309,Reviving Ophelia: Saving the Selves of Adolescent Girls,education|feminist|gender|non-fiction|psych
4310,"Lords of the North (The Saxon Stories, #3)",bernard-cornwell|fiction|historical|historical-fiction|history
4311,"Just Ella (The Palace Chronicles, #1)",fairy-tales|fantasy|fiction|romance|young-adult
4312,"Eyes Wide Open (The Blackstone Affair, #3)",contemporary|contemporary-romance|erotica|romance|series
4313,China Dolls,china|fiction|historical|historical-fiction|library
4314,Megan Meade's Guide to the McGowan Boys,chick-lit|contemporary|romance|teen|young-adult
4315,Bread and Jam for Frances,children|children-s-books|kids|picture-book|picture-books
4316,Half Asleep in Frog Pajamas,fiction|humor|literature|novels|tom-robbins
4317,Mirror Mirror,fairy-tales|fantasy|fiction|gregory-maguire|historical-fiction
4318,More Than This,dystopian|lgbt|sci-fi|science-fiction|young-adult
4319,Child of God,cormac-mccarthy|fiction|horror|literature|southern-gothic
4320,"As Sure as the Dawn (Mark of the Lion, #3)",christian|christian-fiction|fiction|historical|historical-fiction
4321,Lexicon,fantasy|fiction|sci-fi|science-fiction|thriller
4322,One Fifth Avenue,chic-lit|chick-lit|fiction|new-york|romance
4323,El Deafo,childrens|graphic-novel|graphic-novels|memoir|middle-grade
4324,"Down London Road (On Dublin Street, #2)",contemporary|contemporary-romance|new-adult|romance|series
4325,"The Walking Dead, Vol. 03: Safety Behind Bars",cómics|graphic-novel|graphic-novels|horror|zombies
4326,"Flow My Tears, the Policeman Said",fiction|sci-fi|science-fiction|scifi|sf
4327,The Last Sin Eater,christian|christian-fiction|fiction|francine-rivers|historical-fiction
4328,A Knight in Shining Armor,historical|historical-fiction|historical-romance|romance|time-travel
4329,"Rot & Ruin (Rot & Ruin, #1)",dystopia|dystopian|horror|young-adult|zombies
4330,The Trial and Death of Socrates,classic|history|non-fiction|nonfiction|philosophy
4331,Heavier Than Heaven: A Biography of Kurt Cobain,biographies|biography-memoir|non-fiction|nonfiction|owned-books
4332,History of the Peloponnesian War,ancient-history|history|non-fiction|nonfiction|war
4333,The Red Badge of Courage and Selected Short Fiction  ,classic|fiction|historical|historical-fiction|literature
4334,"Sandman Slim (Sandman Slim, #1)",fantasy|fiction|horror|paranormal|urban-fantasy
4335,The Last Child,crime|fiction|mystery|mystery-thriller|thriller
4336,Labyrinths:  Selected Stories and Other Writings,fantasy|fiction|literature|magical-realism|short-stories
4337,Fortune's Rocks,anita-shreve|chick-lit|fiction|historical-fiction|romance
4338,The Price of Salt,fiction|lgbt|lgbtq|queer|romance
4339,"Tiger's Quest (The Tiger Saga, #2)",fantasy|mythology|romance|series|young-adult
4340,"Friday Night Bites (Chicagoland Vampires, #2)",fantasy|paranormal|urban-fantasy|vampire|vampires
4341,The Undercover Economist,business|economics|economy|non-fiction|nonfiction
4342,The Oath,christian|christian-fiction|fantasy|fiction|horror
4343,"Rumors (Luxe, #2)",historical|historical-fiction|romance|series|young-adult
4344,The Day the Crayons Quit,children|children-s-books|childrens|picture-book|picture-books
4345,"Princess in Waiting (The Princess Diaries, #4)",chick-lit|contemporary|fiction|romance|young-adult
4346,Kisses from Katie: A Story of Relentless Love and Redemption,biography|christian|christianity|faith|non-fiction
4347,The Heretic's Daughter,fiction|historical|historical-fiction|history|witches
4348,The Magic Mountain,fiction|german|german-literature|literature|philosophy
4349,Chasing the Dime,crime|fiction|michael-connelly|mystery|thriller
4350,"A Thousand Pieces of You (Firebird, #1)",adventure|owned-books|sci-fi|series|young-adult
4351,Pictures of Hollis Woods,childrens|fiction|newbery|realistic-fiction|young-adult
4352,"The Reality Dysfunction (Night's Dawn, #1)",fiction|sci-fi|science-fiction|scifi|space-opera
4353,The Sands of Time,fiction|mystery|romance|sidney-sheldon|thriller
4354,NW,contemporary|contemporary-fiction|fiction|london|novels
4355,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",fantasy|paranormal|vampire|vampires|young-adult
4356,The Paradox of Choice: Why More Is Less,business|economics|non-fiction|nonfiction|psychology
4357,Blood and Chocolate,fantasy|paranormal|romance|werewolves|young-adult
4358,"Nine Dragons (Harry Bosch, #15; Mickey Haller, #3; Harry Bosch Universe, #18)",crime|harry-bosch|michael-connelly|mystery|thriller
4359,"Women in Love (Brangwen Family, #2)",1001|fiction|kindle|literature|romance
4360,Second Chance,chic-lit|chick-lit|chicklit|fiction|jane-green
4361,The Postman,fiction|post-apocalyptic|sci-fi|science-fiction|scifi
4362,Summerland,audio|beach-reads|chick-lit|elin-hilderbrand|fiction
4363,The Patron Saint of Liars,adult-fiction|fiction|historical-fiction|kindle|literary-fiction
4364,The Success Principles: How to Get from Where You Are to Where You Want to Be,business|non-fiction|personal-development|self-improvement|success
4365,"Knight (Unfinished Hero, #1)",bdsm|contemporary-romance|erotica|kristen-ashley|romance
4366,Business Model Generation,business|entrepreneurship|innovation|non-fiction|startup
4367,The Swerve: How the World Became Modern,history|non-fiction|nonfiction|philosophy|science
4368,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",fiction|historical|historical-fiction|history|tudors
4369,Stranger than Fiction,chuck-palahniuk|contemporary|essays|fiction|palahniuk
4370,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,neuroscience|non-fiction|nonfiction|psychology|science
4371,The Ringworld Engineers (Ringworld #2),fiction|sci-fi|science-fiction|scifi|sf
4372,"I Hunt Killers (Jasper Dent, #1)",horror|mystery|series|thriller|young-adult
4373,"Crashed (Driven, #3)",alpha-male|contemporary-romance|erotica|romance|series
4374,Kitchens of the Great Midwest,adult|audiobook|contemporary|fiction|food
4375,Stone Soup,children|children-s-books|childrens|kids|picture-books
4376,شيكاجو,arabic|arabic-books|arabic-novels|fiction|novels
4377,"12th of Never (Women's Murder Club, #12)",fiction|james-patterson|mystery|series|women-s-murder-club
4378,"Promise of Blood (Powder Mage, #1)",epic-fantasy|fantasy|fiction|high-fantasy|series
4379,"Black Order (Sigma Force, #3)",adventure|fiction|james-rollins|mystery|thriller
4380,"Fractured (Will Trent, #2)",crime|fiction|karin-slaughter|mystery|thriller
4381,The Sun Is Also a Star,contemporary|fiction|read-in-2017|romance|young-adult
4382,The Murder House,crime|fiction|mystery|suspense|thriller
4383,On the Beach,dystopia|fiction|post-apocalyptic|sci-fi|science-fiction
4384,Funny Girl,audiobook|audiobooks|fiction|historical-fiction|humor
4385,New York,fiction|historical|historical-fiction|history|new-york
4386,"A Gathering of Shadows (Shades of Magic, #2)",fantasy|fiction|magic|read-in-2016|young-adult
4387,From the Corner of His Eye,fiction|horror|mystery|suspense|thriller
4388,"Blind Willow, Sleeping Woman",fiction|japan|japanese|japanese-literature|short-stories
4389,Barefoot Contessa Back to Basics,cookbook|cookbooks|cooking|food|non-fiction
4390,To Have and to Hold,chic-lit|chick-lit|chicklit|fiction|romance
4391,Smashed: Story of a Drunken Girlhood,addiction|biography|memoir|non-fiction|nonfiction
4392,Until I Find You,contemporary|fiction|john-irving|literature|novels
4393,"The Dark Divine (The Dark Divine, #1)",fantasy|paranormal|romance|werewolves|young-adult
4394,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",cooking|food|memoir|non-fiction|nonfiction
4395,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,feminism|non-fiction|nonfiction|psychology|spirituality
4396,"Calling on Dragons (Enchanted Forest Chronicles, #3)",dragons|fantasy|fiction|series|young-adult
4397,"Now, Discover Your Strengths",business|leadership|non-fiction|personal-development|self-help
4398,The Long Tail: Why the Future of Business is Selling Less of More,business|economics|marketing|non-fiction|nonfiction
4399,Mein Kampf,biography|history|non-fiction|philosophy|politics
4400,Swapping Lives,adult|adult-fiction|audiobook|beach-reads|fluff
4401,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",canada|fiction|mysteries|mystery|series
4402,"The Perfect Hope (Inn Boonsboro, #3)",contemporary|contemporary-romance|fiction|nora-roberts|romance
4403,"Consequences (Consequences, #1)",abuse|adult|contemporary|dark|romance
4404,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,non-fiction|nonfiction|self-help|self-improvement|young-adult
4405,"The Strange Case of Origami Yoda (Origami Yoda, #1)",childrens|fiction|humor|middle-grade|realistic-fiction
4406,"Welcome to Temptation (Dempseys, #1)",chick-lit|contemporary|contemporary-romance|fiction|romance
4407,Inside Out & Back Again,fiction|historical-fiction|middle-grade|poetry|young-adult
4408,"Dreamless (Starcrossed, #2)",fantasy|mythology|paranormal|romance|young-adult
4409,"Predestined (Existence Trilogy, #2)",fantasy|paranormal|paranormal-romance|romance|young-adult
4410,The Lord of the Rings: The Return of the King: Visual Companion,fantasy|fiction|non-fiction|reference|tolkien
4411,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",business|entrepreneurship|non-fiction|self-help|startup
4412,"The Other Wes Moore: One Name, Two Fates",biography|memoir|non-fiction|nonfiction|school
4413,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",fiction|historical|historical-fiction|historical-mystery|mystery
4414,"Assholes Finish First (Tucker Max, #2)",biography|comedy|humor|non-fiction|nonfiction
4415,美少女戦士セーラームーン新装版 1 [Bishōjo Senshi Sailor Moon Shinsōban 1],comics|fantasy|graphic-novels|manga|romance
4416,Kiss an Angel,chick-lit|contemporary|contemporary-romance|romance|susan-elizabeth-phillips
4417,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,business|economics|non-fiction|nonfiction|psychology
4418,The Partly Cloudy Patriot,essays|history|humor|non-fiction|nonfiction
4419,"My Father's Dragon (My Father's Dragon, #1)",children|children-s-books|childrens|fantasy|kids
4420,Natchez Burning,fiction|greg-iles|historical-fiction|mystery|thriller
4421,Pulp,bukowski|fiction|literature|novel|novels
4422,"Hannibal Rising (Hannibal Lecter, #4)",crime|horror|mystery|series|thomas-harris
4423,"Immortal in Death (In Death, #3)",crime|jd-robb|mystery|romance|romantic-suspense
4424,"Infinity (Chronicles of Nick, #1)",fantasy|paranormal|sherrilyn-kenyon|urban-fantasy|young-adult
4425,"Blood Noir (Anita Blake, Vampire Hunter #16)",anita-blake|fantasy|paranormal|urban-fantasy|vampires
4426,Inherent Vice,crime|fiction|literature|mystery|novels
4427,Songs of the Humpback Whale,chick-lit|contemporary|fiction|jodi-picoult|picoult
4428,"The Night Eternal (The Strain Trilogy, #3)",fantasy|fiction|science-fiction|series|thriller
4429,"Bright Lights, Big City",american|contemporary|fiction|new-york|novels
4430,Whiskey Beach,fiction|mystery|nora-roberts|romance|romantic-suspense
4431,The Guy Not Taken: Stories,chick-lit|chicklit|fiction|jennifer-weiner|short-stories
4432,"The Walking Dead, Vol. 08: Made to Suffer",comics|graphic-novel|graphic-novels|horror|zombies
4433,Pleasure of a Dark Prince (Immortals After Dark #9),fantasy|kresley-cole|paranormal|paranormal-romance|romance
4434,Danny and the Dinosaur (An I Can Read Book),children|children-s-books|childrens|kids|picture-books
4435,The Decameron,classic|fiction|italian|literature|short-stories
4436,"Twisted (Pretty Little Liars, #9)",fiction|pll|pretty-little-liars|series|young-adult
4437,"The Crossing (Harry Bosch, #20; Mickey Haller, #7; Harry Bosch Universe, #25)",audio|audiobook|crime|harry-bosch|series
4438,Dear Life: Stories,canada|canadian|fiction|literary-fiction|short-stories
4439,Five Little Monkeys Jumping on the Bed,children|childrens-books|kids|kids-books|picture-books
4440,"Kushiel's Avatar (Phèdre's Trilogy, #3)",epic-fantasy|fantasy|fiction|romance|series
4441,The Aleph and Other Stories ,argentina|fantasy|fiction|literature|short-stories
4442,"Ruin (Ruin, #1)",college|contemporary|kindle|new-adult|romance
4443,"The Long Goodbye (Philip Marlowe, #6)",crime|crime-fiction|detective|fiction|mystery
4444,"Farewell, My Lovely (Philip Marlowe, #2)",crime-fiction|detective|mysteries|mystery|noir
4445,The Castle of Llyr (The Chronicles of Prydain #3),children|childrens|fantasy|fiction|young-adult
4446,"Fade Out (The Morganville Vampires, #7)",fantasy|paranormal|vampire|vampires|young-adult
4447,"The Cat Who Could Read Backwards (Cat Who..., #1)",cozy-mystery|fiction|mysteries|mystery|series
